title_word_count,text_richness,title_to_abstract_ratio,abstract_word_count,concept_count,keyword_count,recency_score,text_length_category,abstract_keyword_overlap,oa_category
11,0.2022,0.0728,178,21,15,0.3333,2,1,partially_open
9,0.0625,0.07,160,5,5,0.3333,2,1,fully_open
8,0.2186,0.0388,183,20,20,0.3333,2,0,fully_open
10,0.2,0.0633,160,17,15,0,2,0,fully_open
8,0.1133,0.0599,150,9,8,0,2,0,closed
11,0.155,0.0611,200,17,14,0,2,1,partially_open
9,0.4658,0.1079,73,21,13,0,2,1,closed
8,0.2,0.0809,120,14,10,0,2,1,fully_open
12,0.0866,0.0515,231,10,10,0,3,1,partially_open
6,0.1638,0.0341,177,15,14,0,2,1,closed
8,0.1964,0.0498,168,18,15,0,2,1,fully_open
16,0.1317,0.0742,243,18,14,0.6667,3,1,fully_open
14,0.1634,0.0882,153,14,11,0.6667,2,1,partially_open
10,0.1497,0.0655,147,13,9,0.3333,2,1,partially_open
9,0.2184,0.0603,206,26,19,0.3333,3,1,closed
10,0.007,0.0117,999,4,3,0.3333,3,1,partially_open
11,0.1204,0.0738,191,13,10,0.3333,2,0,fully_open
6,0.1615,0.0359,192,16,15,0,2,1,partially_open
11,0.2138,0.0792,159,19,15,0,2,1,fully_open
9,0.1015,0.033,325,21,12,0,3,0,partially_open
8,0.1484,0.0399,256,19,19,0,3,1,fully_open
20,0.1956,0.099,225,24,20,0,3,1,closed
10,0.1538,0.0778,130,11,9,1,2,1,closed
4,0.0791,0.0182,253,11,9,0.3333,3,1,closed
11,0.0966,0.0394,321,18,13,0.3333,3,1,fully_open
16,0.2,0.1394,150,16,14,0.3333,2,0,partially_open
13,0.1559,0.0682,186,17,12,0.3333,2,0,fully_open
17,1.0811,0.507,37,22,18,0.3333,1,1,closed
10,0.09,0.0525,200,10,8,0.3333,2,1,closed
9,0.0795,0.032,239,11,8,0,3,1,partially_open
9,0.1439,0.0837,132,11,8,0,2,0,closed
9,0.1196,0.049,184,12,10,0,2,1,fully_open
14,0.1284,0.0977,148,11,8,0,2,0,partially_open
12,0.1183,0.0806,186,11,11,0,2,1,fully_open
11,0.1916,0.0786,167,16,16,0,2,1,fully_open
8,0.2357,0.0486,157,21,16,0.3333,2,1,partially_open
9,0.2286,0.0686,175,23,17,0.3333,2,1,closed
11,0.1871,0.0795,171,18,14,0.3333,2,1,closed
11,0.0955,0.0566,220,12,9,0.3333,3,0,closed
10,0.1746,0.059,189,19,14,0,2,1,partially_open
15,0.0474,0.0633,253,6,6,0,3,1,fully_open
19,0.0949,0.0654,316,18,12,0,3,1,fully_open
8,0.2229,0.0571,175,22,17,0,2,1,fully_open
9,0.0773,0.0551,181,8,6,0,2,0,fully_open
15,0.1005,0.0788,199,10,10,0,2,1,partially_open
6,0.1429,0.0496,168,13,11,0,2,1,partially_open
9,0.2067,0.0714,150,17,14,0,2,1,fully_open
5,0.1771,0.0383,175,17,14,0,2,0,fully_open
24,1.4286,0.9378,28,22,18,0.6667,1,1,closed
6,0.2188,0.0432,160,22,13,0.3333,2,0,partially_open
9,0.2645,0.1109,121,18,14,0.3333,2,1,fully_open
13,0.1074,0.0533,270,16,13,0.3333,3,1,fully_open
12,0.2065,0.0761,155,17,15,0.3333,2,1,partially_open
14,0.1018,0.0554,226,13,10,0,3,1,fully_open
12,0.1408,0.0473,206,16,13,0,2,0,fully_open
13,0.0774,0.0415,349,14,13,0,3,1,partially_open
11,0.2055,0.0918,146,15,15,0,2,1,fully_open
9,0.0633,0.0212,332,11,10,0,3,1,partially_open
13,0.1907,0.074,194,19,18,0,2,1,partially_open
12,0.1208,0.0709,207,14,11,0,2,1,fully_open
13,0.0909,0.0762,198,10,8,0,2,1,fully_open
5,0.1173,0.038,196,13,10,0,3,1,closed
19,0.0791,0.0814,253,11,9,0.6667,3,1,partially_open
7,0.2482,0.0824,137,20,14,0,2,0,closed
6,0.2222,0.0352,144,18,14,0,2,1,fully_open
12,0.22,0.0788,150,19,14,0,2,1,closed
16,0.1927,0.0811,218,24,18,0,3,1,fully_open
14,0.127,0.0623,244,17,14,0,3,1,partially_open
11,0.1538,0.0675,195,18,12,0,2,1,fully_open
7,0.1752,0.0561,137,12,12,0,2,1,fully_open
16,0.1676,0.1079,179,19,11,0,2,1,fully_open
12,1.9375,1.1429,16,18,13,0,1,1,closed
9,0.1572,0.0438,229,22,14,0.3333,3,1,partially_open
8,0.1157,0.0464,242,17,11,0.3333,3,1,closed
8,0.1592,0.0786,157,15,10,0.3333,2,0,closed
8,0.1477,0.0447,237,20,15,0.3333,3,0,partially_open
10,0.0697,0.0604,201,7,7,0.3333,2,0,fully_open
8,0.1694,0.0603,183,16,15,0,2,0,closed
8,0.1382,0.0377,217,16,14,0,2,1,fully_open
19,0.119,0.0924,210,14,11,0,2,1,partially_open
10,0.2199,0.053,191,22,20,0,2,1,fully_open
10,0.3467,0.0589,150,28,24,0,2,0,fully_open
10,0.0898,0.0399,323,15,14,0,3,1,partially_open
14,0.1673,0.0547,245,23,18,0,3,1,partially_open
8,0.2527,0.0527,186,26,21,0,2,1,partially_open
11,0.0764,0.0443,275,12,9,0,3,1,partially_open
6,0.296,0.0633,125,21,16,0.6667,2,0,closed
9,0.12,0.0679,150,10,8,0.6667,2,1,partially_open
10,0.1762,0.0448,210,20,17,0.3333,2,1,fully_open
12,0.142,0.0851,169,12,12,0.3333,2,0,closed
13,0.1806,0.0602,216,21,18,0.3333,3,1,fully_open
10,0.1811,0.0443,243,25,19,0.3333,3,1,closed
11,0.1088,0.0906,147,8,8,0.3333,2,1,partially_open
8,0.108,0.0443,213,13,10,0.3333,2,1,closed
12,0.2429,0.0938,140,19,15,0.3333,2,1,fully_open
9,0.3932,0.0898,117,25,21,0.3333,2,1,fully_open
13,0.0912,0.0402,373,17,17,0.3333,3,1,partially_open
14,0.1171,0.0592,222,14,12,0,3,1,closed
8,0.1071,0.0446,196,12,9,0,2,0,closed
10,0.1546,0.0575,194,17,13,0,2,1,fully_open
8,0.183,0.0588,153,14,14,0,2,1,fully_open
11,0.1847,0.0527,222,22,19,0,3,1,fully_open
12,0.1676,0.0599,185,17,14,0,2,1,fully_open
18,0.1194,0.0849,201,13,11,0.6667,2,0,fully_open
8,0.3203,0.0573,128,24,17,0.3333,2,1,fully_open
13,0.1818,0.0943,143,15,11,0.3333,2,1,closed
15,0.1494,0.0906,154,13,10,0.3333,2,0,partially_open
10,0.0765,0.0598,183,8,6,0.3333,2,0,closed
11,0.1879,0.0898,165,17,14,0.3333,2,0,partially_open
6,0.2061,0.054,165,20,14,0.3333,2,0,partially_open
10,0.1543,0.0679,175,15,12,0.3333,2,1,fully_open
17,0.1429,0.0984,161,12,11,0.3333,2,1,fully_open
11,0.1174,0.05,247,17,12,0.3333,3,0,closed
5,0.1813,0.0423,182,18,15,0,2,0,closed
13,0.2963,0.144,108,16,16,0,2,1,closed
13,0.1494,0.0922,154,12,11,0,2,1,partially_open
8,0.1538,0.0453,182,17,11,0,2,0,partially_open
14,0.0833,0.1092,156,7,6,0,2,1,partially_open
13,0.1465,0.0762,198,17,12,0,2,1,fully_open
7,0.0803,0.0333,249,12,8,0,3,1,fully_open
15,0.1377,0.062,247,19,15,0,3,1,fully_open
16,0.1899,0.1053,158,17,13,0,2,1,closed
15,0.2215,0.0923,158,21,14,0,2,1,partially_open
13,0.2255,0.0602,204,26,20,0,2,0,partially_open
7,0.218,0.0808,133,15,14,0,2,0,partially_open
9,0.1683,0.0444,202,19,15,0,2,1,fully_open
14,0.2449,0.1875,98,13,11,0.3333,2,1,fully_open
4,0.0794,0.0318,126,5,5,0.3333,2,1,fully_open
11,0.1869,0.0565,198,21,16,0.3333,3,1,closed
22,0.1571,0.0876,210,20,13,0.3333,3,1,fully_open
14,0.1386,0.0921,166,13,10,0.3333,2,1,fully_open
12,0.0808,0.0351,297,12,12,0,3,1,fully_open
13,0.1481,0.0756,189,17,11,0,2,0,partially_open
10,0.1561,0.045,237,21,16,0,3,1,fully_open
15,0.2216,0.0953,176,25,14,0,2,0,partially_open
10,0.0931,0.0501,204,10,9,0,2,0,fully_open
12,0.1244,0.0706,193,13,11,0,2,1,partially_open
11,0.1322,0.0428,242,18,14,0,3,1,partially_open
10,0.2013,0.0659,149,19,11,0,2,0,closed
10,0.3151,0.0929,146,26,20,0,2,0,closed
