publication_year,paper_age,title_length,abstract_length,keyword_count,concept_count,has_doi,title_word_count,abstract_word_count,title_to_abstract_ratio,text_richness,recency_score,abstract_keyword_overlap,publication_year_norm,is_open_access_int,has_fulltext_int,oa_cat_fully_open,oa_cat_partially_open,oa_cat_closed,impact_tier
2024,2,116,1457,12,15,1,15,199,0.0796,0.1357,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,66,1334,10,12,1,10,174,0.0495,0.1264,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,80,1199,12,15,1,12,172,0.0667,0.157,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,103,1018,11,13,1,12,140,0.1012,0.1714,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,55,1905,9,11,1,7,271,0.0289,0.0738,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,127,2209,9,10,1,15,307,0.0575,0.0619,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,130,732,13,13,1,17,102,0.1776,0.2549,0.3333,1,0.3333,1,1,0,1,0,medium
2022,4,69,959,16,17,1,11,129,0.0719,0.2558,0,1,0,1,1,1,0,0,low
2022,4,41,1309,5,6,1,6,194,0.0313,0.0567,0,1,0,1,1,0,1,0,low
2022,4,46,1661,23,26,1,7,248,0.0277,0.1976,0,1,0,1,0,1,0,0,low
2022,4,83,1319,14,17,1,9,186,0.0629,0.1667,0,1,0,1,1,1,0,0,low
2022,4,107,99,13,14,1,11,11,1.0808,2.4545,0,1,0,0,0,0,0,1,low
2022,4,71,855,14,15,1,7,122,0.083,0.2377,0,1,0,0,0,0,0,1,low
2022,4,121,1647,14,17,1,16,214,0.0735,0.1449,0,1,0,1,1,1,0,0,low
2022,4,89,2109,12,13,1,12,288,0.0422,0.0868,0,1,0,1,0,0,1,0,low
2024,2,78,1775,11,15,1,10,234,0.0439,0.1111,0.6667,1,0.6667,1,1,1,0,0,medium
2023,3,66,1641,19,23,1,8,218,0.0402,0.1927,0.3333,0,0.3333,1,1,1,0,0,medium
2023,3,111,1473,19,25,1,12,199,0.0754,0.2211,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,121,670,11,12,1,16,95,0.1806,0.2421,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,32,10719,2,2,1,3,1659,0.003,0.0024,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,31,2202,8,9,1,4,317,0.0141,0.0536,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,128,1814,13,16,1,13,239,0.0706,0.1213,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,61,1698,11,13,1,10,254,0.0359,0.0945,0,0,0,1,1,1,0,0,low
2022,4,96,1250,11,13,1,11,178,0.0768,0.1348,0,1,0,1,1,0,1,0,low
2022,4,85,1203,15,17,1,12,173,0.0707,0.185,0,1,0,1,1,0,1,0,low
2022,4,105,1455,17,25,1,16,200,0.0722,0.21,0,1,0,1,1,0,1,0,low
2022,4,117,1433,11,16,1,17,198,0.0816,0.1364,0,1,0,1,1,1,0,0,low
2024,2,119,236,7,9,1,17,31,0.5042,0.5161,0.6667,0,0.6667,0,0,0,0,1,medium
2023,3,70,1221,10,13,1,9,175,0.0573,0.1314,0.3333,1,0.3333,1,0,0,1,0,medium
2023,3,52,1052,15,18,1,8,148,0.0494,0.223,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,96,1324,11,11,1,14,169,0.0725,0.1302,0.3333,1,0.3333,0,0,0,0,1,medium
2022,4,45,1397,13,16,1,6,192,0.0322,0.151,0,0,0,0,0,0,0,1,low
2022,4,77,968,15,22,1,11,141,0.0795,0.2624,0,1,0,0,0,0,0,1,low
2022,4,90,1509,14,16,1,11,222,0.0596,0.1351,0,0,0,0,0,0,0,1,low
2022,4,52,1226,9,14,1,6,173,0.0424,0.1329,0,1,0,1,1,0,1,0,low
2022,4,90,1406,15,17,1,12,199,0.064,0.1608,0,1,0,1,1,1,0,0,low
2022,4,55,463,13,14,1,10,76,0.1188,0.3553,0,0,0,0,0,0,0,1,low
2022,4,141,358,14,18,1,14,45,0.3939,0.7111,0,0,0,1,1,0,1,0,low
2025,1,81,1439,5,8,1,10,171,0.0563,0.076,1,0,1,0,0,0,0,1,high
2025,1,57,1816,18,24,1,5,240,0.0314,0.175,1,1,1,1,1,0,1,0,high
2024,2,105,1350,9,9,1,12,191,0.0778,0.0942,0.6667,1,0.6667,1,0,1,0,0,medium
2023,3,105,1781,5,5,1,13,262,0.059,0.0382,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,65,1397,20,30,1,8,193,0.0465,0.2591,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,82,1250,3,3,1,11,158,0.0656,0.038,0.3333,0,0.3333,0,0,0,0,1,medium
2022,4,71,1028,12,16,1,9,154,0.0691,0.1818,0,1,0,1,1,1,0,0,low
2022,4,131,4283,17,24,1,16,653,0.0306,0.0628,0,1,0,0,0,0,0,1,low
2022,4,47,1349,10,16,1,5,197,0.0348,0.132,0,1,0,1,1,0,1,0,low
2022,4,44,1298,5,6,1,5,191,0.0339,0.0576,0,0,0,0,0,0,0,1,low
2022,4,70,1350,13,17,1,9,190,0.0519,0.1579,0,1,0,1,1,0,1,0,low
2022,4,63,1382,11,12,1,7,173,0.0456,0.1329,0,0,0,1,1,1,0,0,low
2022,4,60,1168,16,18,1,7,170,0.0514,0.2,0,1,0,0,0,0,0,1,low
2023,3,131,1143,11,19,1,15,154,0.1146,0.1948,0.3333,1,0.3333,0,0,0,0,1,medium
2023,3,86,2466,7,12,1,14,373,0.0349,0.0509,0.3333,1,0.3333,1,1,0,1,0,medium
2023,3,79,1514,9,10,1,11,197,0.0522,0.0964,0.3333,1,0.3333,1,1,1,0,0,medium
2023,3,53,968,9,11,1,11,153,0.0548,0.1307,0.3333,0,0.3333,1,1,0,1,0,medium
2023,3,58,1130,12,14,1,6,143,0.0513,0.1818,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,90,1758,15,23,1,10,244,0.0512,0.1557,0,0,0,1,1,0,1,0,low
2022,4,165,999,22,26,1,23,149,0.1652,0.3221,0,1,0,0,0,0,0,1,low
2022,4,106,1603,13,14,1,14,221,0.0661,0.1222,0,1,0,0,0,0,0,1,low
2022,4,101,172,7,10,1,12,24,0.5872,0.7083,0,0,0,1,0,0,1,0,low
2022,4,52,927,8,8,1,9,150,0.0561,0.1067,0,1,0,1,0,0,1,0,low
2024,2,55,1548,9,9,1,7,216,0.0355,0.0833,0.6667,0,0.6667,1,1,1,0,0,medium
2024,2,126,1578,5,6,1,13,205,0.0798,0.0537,0.6667,1,0.6667,1,1,1,0,0,medium
2023,3,26,669,7,8,1,3,98,0.0389,0.15310000000000001,0.3333,0,0.3333,0,0,0,0,1,medium
2023,3,92,1263,8,13,1,13,161,0.0728,0.1304,0.3333,1,0.3333,1,1,1,0,0,medium
2022,4,74,1900,9,27,1,7,254,0.0389,0.1417,0,1,0,0,0,0,0,1,low
2022,4,84,1358,12,20,1,10,189,0.0619,0.1693,0,1,0,1,1,0,1,0,low
2022,4,104,1517,16,23,1,10,219,0.0686,0.1781,0,1,0,1,1,0,1,0,low
2022,4,66,2256,12,18,1,9,302,0.0293,0.0993,0,1,0,1,1,0,1,0,low
2022,4,77,1839,8,8,1,9,268,0.0419,0.0597,0,1,0,0,0,0,0,1,low
2022,4,82,846,15,18,1,14,125,0.0969,0.264,0,1,0,0,0,0,0,1,low
2022,4,58,1589,11,12,1,6,213,0.0365,0.108,0,1,0,1,1,1,0,0,low
2022,4,93,251,12,14,1,11,33,0.3705,0.7879,0,1,0,0,0,0,0,1,low
2022,4,74,1748,14,16,1,9,244,0.0423,0.123,0,1,0,1,1,1,0,0,low
2022,4,67,1891,12,18,1,9,288,0.0354,0.1042,0,1,0,1,0,1,0,0,low
2022,4,92,1599,15,19,1,12,219,0.0575,0.1553,0,1,0,1,1,1,0,0,low
2022,4,92,2147,11,15,1,12,294,0.0429,0.0884,0,1,0,0,0,0,0,1,low
2023,3,83,1186,14,16,1,10,162,0.07,0.1852,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,109,1353,10,11,1,12,180,0.0806,0.1167,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,78,1786,14,16,1,9,262,0.0437,0.1145,0.3333,1,0.3333,1,1,0,1,0,low
2022,4,51,1286,14,23,1,6,178,0.0397,0.2079,0,1,0,1,1,0,1,0,low
2022,4,105,3587,13,14,1,14,485,0.0293,0.0557,0,1,0,0,0,0,0,1,low
2022,4,83,1373,12,20,1,11,181,0.0605,0.1768,0,1,0,1,1,1,0,0,low
2024,2,74,1799,14,20,1,10,248,0.0411,0.1371,0.6667,0,0.6667,1,0,1,0,0,medium
2024,2,93,1533,10,14,1,11,200,0.0607,0.12,0.6667,1,0.6667,1,0,1,0,0,medium
2023,3,112,1461,10,12,1,13,206,0.0767,0.1068,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,75,1396,14,18,1,11,211,0.0537,0.1517,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,93,1347,13,19,1,11,179,0.069,0.1788,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,123,114,12,14,1,18,18,1.0789,1.4444,0.3333,1,0.3333,0,0,0,0,1,low
2022,4,45,1068,13,18,1,9,172,0.0421,0.1802,0,1,0,1,0,0,1,0,low
2022,4,125,3824,15,17,1,16,542,0.0327,0.059,0,1,0,1,1,1,0,0,low
2022,4,106,1126,11,12,1,13,120,0.0941,0.1917,0,0,0,1,1,1,0,0,low
2022,4,81,2041,16,23,1,12,281,0.0397,0.1388,0,0,0,0,0,0,0,1,low
2022,4,90,1255,11,12,1,14,186,0.0717,0.1237,0,1,0,0,0,0,0,1,low
2022,4,63,1656,12,17,1,7,211,0.038,0.1374,0,1,0,1,1,0,1,0,low
2022,4,55,1615,8,8,1,5,197,0.0341,0.0812,0,0,0,0,0,0,0,1,low
2022,4,82,1834,13,15,1,12,275,0.0447,0.1018,0,1,0,1,1,1,0,0,low
2022,4,42,862,13,14,1,4,126,0.0487,0.2143,0,1,0,1,1,0,1,0,low
2022,4,104,2130,16,16,1,14,301,0.0488,0.1063,0,1,0,1,1,1,0,0,low
2023,3,84,1323,13,15,1,10,178,0.0635,0.1573,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,83,713,19,23,1,11,105,0.1164,0.4,0.3333,1,0.3333,1,0,1,0,0,low
2023,3,116,1621,19,25,1,17,241,0.0716,0.1826,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,78,1012,13,14,1,11,148,0.0771,0.1824,0.3333,0,0.3333,0,0,0,0,1,low
2022,4,102,923,13,17,1,12,122,0.1105,0.2459,0,0,0,1,1,0,1,0,low
2022,4,71,1114,13,18,1,7,144,0.0637,0.2153,0,1,0,0,0,0,0,1,low
2022,4,70,947,20,25,1,8,134,0.0739,0.3358,0,1,0,0,0,0,0,1,low
2022,4,115,1429,18,21,1,12,195,0.0805,0.2,0,1,0,1,1,0,1,0,low
2022,4,83,1647,13,17,1,12,230,0.0504,0.1304,0,1,0,1,1,1,0,0,low
2022,4,81,1281,7,7,1,11,189,0.0632,0.0741,0,1,0,1,1,1,0,0,low
2022,4,61,804,12,15,1,9,109,0.0759,0.2477,0,0,0,1,1,1,0,0,low
2024,2,94,1383,13,16,1,11,209,0.068,0.1388,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,150,1457,13,16,1,22,186,0.103,0.1559,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,117,2801,12,13,1,13,386,0.0418,0.0648,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,125,1716,12,18,1,17,226,0.0728,0.1327,0.6667,1,0.6667,1,0,0,1,0,medium
2023,3,78,1606,10,12,1,10,225,0.0486,0.0978,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,79,1227,8,10,1,11,171,0.0644,0.1053,0.3333,1,0.3333,1,0,1,0,0,low
2023,3,107,1399,11,14,1,15,184,0.0765,0.1359,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,120,1609,17,20,1,17,237,0.0746,0.1561,0,1,0,0,0,0,0,1,low
2022,4,111,1308,17,17,1,15,194,0.0849,0.1753,0,1,0,1,1,1,0,0,low
2022,4,66,1883,12,14,1,9,242,0.0351,0.1074,0,1,0,0,0,0,0,1,low
2022,4,87,1445,12,16,1,10,197,0.0602,0.1421,0,1,0,0,0,0,0,1,low
2022,4,70,1410,9,11,1,8,227,0.0496,0.0881,0,0,0,1,1,0,1,0,low
2024,2,102,1300,9,13,1,13,182,0.0785,0.1209,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,61,1488,6,9,1,7,200,0.041,0.075,0.6667,1,0.6667,1,1,0,1,0,medium
2024,2,57,1494,9,11,1,7,181,0.0382,0.1105,0.6667,1,0.6667,0,0,0,0,1,medium
2023,3,50,1312,11,18,1,8,197,0.0381,0.1472,0.3333,0,0.3333,1,1,0,1,0,low
2023,3,45,1512,10,10,1,5,229,0.0298,0.0873,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,60,1401,15,22,1,8,195,0.0428,0.1897,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,78,885,12,14,1,9,128,0.0881,0.2031,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,105,1090,13,18,1,11,141,0.0963,0.2199,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,148,1302,10,18,1,18,176,0.1137,0.1591,0.3333,0,0.3333,1,1,1,0,0,low
2022,4,46,1953,8,10,1,5,289,0.0236,0.0623,0,1,0,1,1,0,1,0,low
2022,4,83,1651,9,13,1,10,235,0.0503,0.0936,0,1,0,1,1,0,1,0,low
2022,4,111,1616,8,8,1,14,228,0.0687,0.0702,0,1,0,1,0,0,1,0,low
2022,4,55,1499,11,14,1,6,212,0.0367,0.1179,0,1,0,0,0,0,0,1,low
2022,4,71,1445,9,9,1,9,221,0.0491,0.0814,0,1,0,0,0,0,0,1,low
2025,1,22,2325,13,17,1,3,340,0.0095,0.0882,1,0,1,0,0,0,0,1,high
2023,3,109,1647,7,10,1,16,244,0.0662,0.0697,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,80,1418,10,16,1,9,217,0.0564,0.1198,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,89,1480,15,23,1,10,200,0.0601,0.19,0,1,0,0,0,0,0,1,low
2022,4,96,1240,16,21,1,13,174,0.0774,0.2126,0,1,0,1,1,1,0,0,low
2022,4,90,1506,16,23,1,12,200,0.0598,0.195,0,1,0,1,1,0,1,0,low
2022,4,52,1193,13,20,1,6,191,0.0436,0.1728,0,1,0,1,0,1,0,0,low
2022,4,70,1523,10,10,1,11,217,0.046,0.0922,0,1,0,1,1,1,0,0,low
2022,4,56,1336,9,13,1,5,192,0.0419,0.1146,0,0,0,1,1,0,1,0,low
2024,2,148,1635,15,19,1,18,220,0.0905,0.1545,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,68,949,13,13,1,7,134,0.0717,0.194,0.6667,1,0.6667,1,1,1,0,0,medium
2023,3,105,381,11,13,1,18,60,0.2756,0.4,0.3333,0,0.3333,1,1,1,0,0,low
2023,3,96,1464,18,18,1,11,198,0.0656,0.1818,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,85,822,9,9,1,11,111,0.1034,0.1622,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,57,657,15,22,1,9,105,0.0868,0.3524,0.3333,1,0.3333,1,0,1,0,0,low
2023,3,124,1450,11,15,1,13,196,0.0855,0.1327,0.3333,0,0.3333,0,0,0,0,1,low
2022,4,33,570,9,11,1,6,80,0.0579,0.25,0,0,0,0,0,0,0,1,low
2022,4,86,1657,14,19,1,11,256,0.0519,0.1289,0,1,0,1,1,1,0,0,low
2022,4,65,1680,11,17,1,7,212,0.0387,0.1321,0,0,0,0,0,0,0,1,low
2022,4,66,1269,11,15,1,9,173,0.052,0.1503,0,1,0,1,NA,0,1,0,low
2024,2,76,1867,14,17,1,10,239,0.0407,0.1297,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,41,1118,12,19,1,6,167,0.0367,0.1856,0.6667,0,0.6667,1,1,0,1,0,medium
2024,2,126,1564,19,19,1,19,197,0.0806,0.1929,0.6667,1,0.6667,1,0,0,1,0,medium
2024,2,114,1626,12,12,1,15,206,0.0701,0.1165,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,77,1566,16,19,1,11,220,0.0492,0.1591,0.6667,1,0.6667,0,0,0,0,1,medium
2023,3,98,2040,11,16,1,14,299,0.048,0.0903,0.3333,0,0.3333,1,0,0,1,0,low
2023,3,117,2053,4,5,1,15,277,0.057,0.0325,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,23,1547,8,13,1,5,231,0.0149,0.0909,0.3333,0,0.3333,1,0,1,0,0,low
2023,3,156,1673,12,16,1,15,230,0.0932,0.1217,0.3333,0,0.3333,0,0,0,0,1,low
2023,3,97,1534,11,17,1,14,213,0.0632,0.1315,0.3333,1,0.3333,0,0,0,0,1,low
2022,4,54,1072,9,11,1,8,158,0.0504,0.1266,0,0,0,1,0,1,0,0,low
2022,4,136,3087,9,9,1,18,446,0.0441,0.0404,0,1,0,1,1,1,0,0,low
2022,4,136,1117,16,23,1,13,159,0.1218,0.2453,0,0,0,0,0,0,0,1,low
2022,4,83,1458,11,13,1,9,189,0.0569,0.127,0,1,0,0,0,0,0,1,low
2022,4,100,1696,11,11,1,8,221,0.059,0.0995,0,1,0,1,1,0,1,0,low
2024,2,67,1365,12,14,1,8,199,0.0491,0.1307,0.6667,1,0.6667,1,1,0,1,0,medium
2024,2,69,1677,7,9,1,10,243,0.0411,0.0658,0.6667,0,0.6667,1,1,0,1,0,medium
2024,2,83,1475,11,11,1,10,199,0.0563,0.1106,0.6667,0,0.6667,1,0,1,0,0,medium
2023,3,90,1589,8,10,1,10,194,0.0566,0.0928,0.3333,1,0.3333,1,0,0,1,0,low
2023,3,130,1574,16,18,1,18,208,0.0826,0.1635,0.3333,0,0.3333,1,1,1,0,0,low
2023,3,109,3031,13,14,1,15,431,0.036,0.0626,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,87,1158,13,17,1,11,168,0.0751,0.1786,0,1,0,1,1,1,0,0,low
2022,4,93,1357,12,25,1,10,177,0.0685,0.209,0,1,0,1,1,0,1,0,low
2022,4,76,1314,14,20,1,10,182,0.0578,0.1868,0,1,0,1,1,1,0,0,low
2022,4,57,347,13,14,1,7,55,0.1643,0.4909,0,1,0,1,1,0,1,0,low
2022,4,83,1239,8,10,1,11,165,0.067,0.1091,0,1,0,0,0,0,0,1,low
2022,4,75,1666,9,12,1,10,229,0.045,0.0917,0,1,0,1,1,0,1,0,low
2022,4,55,888,10,13,1,6,122,0.0619,0.1885,0,1,0,1,1,0,1,0,low
2024,2,56,433,14,15,1,9,58,0.1293,0.5,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,52,1425,7,7,1,8,214,0.0365,0.0654,0.3333,0,0.3333,1,1,1,0,0,low
2023,3,63,910,9,13,1,9,135,0.0692,0.163,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,108,1163,17,22,1,12,149,0.0929,0.2617,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,81,901,13,18,1,13,118,0.0899,0.2627,0.3333,0,0.3333,0,0,0,0,1,low
2023,3,122,2232,19,21,1,17,340,0.0547,0.1176,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,70,1279,9,12,1,9,196,0.0547,0.1071,0,1,0,1,0,1,0,0,low
2022,4,59,880,15,19,1,9,126,0.067,0.2698,0,1,0,1,1,1,0,0,low
2022,4,113,1232,15,20,1,17,179,0.0917,0.1955,0,1,0,1,1,1,0,0,low
2022,4,60,925,12,15,1,9,132,0.0649,0.2045,0,1,0,1,1,0,1,0,low
2022,4,89,1322,18,22,1,13,212,0.0673,0.1887,0,1,0,1,1,1,0,0,low
2022,4,51,1336,16,17,1,7,199,0.0382,0.1658,0,1,0,1,1,0,1,0,low
2022,4,45,1279,11,15,1,7,199,0.0352,0.1307,0,0,0,1,1,1,0,0,low
2022,4,28,1254,13,19,1,5,179,0.0223,0.1788,0,1,0,1,1,0,1,0,low
2024,2,47,174,11,13,1,8,22,0.2701,1.0909,0.6667,0,0.6667,1,1,0,1,0,medium
2024,2,100,1498,19,26,1,14,199,0.0668,0.2261,0.6667,0,0.6667,1,1,1,0,0,medium
2023,3,100,1247,17,20,1,13,179,0.0802,0.2067,0.3333,1,0.3333,1,NA,1,0,0,low
2023,3,42,912,11,11,1,6,125,0.0461,0.176,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,127,1309,14,16,1,20,190,0.097,0.1579,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,84,1237,13,15,1,12,168,0.0679,0.1667,0.3333,1,0.3333,1,0,0,1,0,low
2023,3,119,1613,15,16,1,17,229,0.0738,0.1354,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,68,1470,9,13,1,8,200,0.0463,0.11,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,112,1923,14,14,1,16,261,0.0582,0.1073,0.3333,1,0.3333,1,1,0,1,0,low
2022,4,112,1264,12,14,1,15,208,0.0886,0.125,0,1,0,0,0,0,0,1,low
2022,4,75,1761,6,10,1,9,240,0.0426,0.0667,0,1,0,0,0,0,0,1,low
2022,4,66,1707,13,18,1,10,232,0.0387,0.1336,0,0,0,1,1,0,1,0,low
2022,4,99,1951,13,16,1,14,273,0.0507,0.1062,0,1,0,1,1,0,1,0,low
2022,4,78,1161,9,12,1,9,152,0.0672,0.1382,0,1,0,1,1,1,0,0,low
2022,4,67,922,14,17,1,8,135,0.0727,0.2296,0,1,0,1,1,0,1,0,low
2022,4,90,1565,15,16,1,9,200,0.0575,0.155,0,1,0,1,1,1,0,0,low
2024,2,64,1830,15,17,1,8,238,0.035,0.1345,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,99,1118,9,11,1,13,168,0.0886,0.119,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,75,907,16,20,1,11,132,0.0827,0.2727,0.3333,1,0.3333,1,1,0,1,0,low
2022,4,68,803,10,13,1,9,111,0.0847,0.2072,0,1,0,0,0,0,0,1,low
2022,4,79,1379,5,5,1,10,199,0.0573,0.0503,0,0,0,1,0,0,1,0,low
2022,4,82,1551,13,13,1,13,236,0.0529,0.1102,0,1,0,1,1,1,0,0,low
2022,4,89,1810,12,16,1,12,269,0.0492,0.1041,0,0,0,1,0,1,0,0,low
2022,4,131,960,11,15,1,16,140,0.1365,0.1857,0,0,0,0,0,0,0,1,low
2022,4,52,1085,13,16,1,9,156,0.0479,0.1859,0,1,0,1,1,1,0,0,low
2022,4,109,1329,15,18,1,14,188,0.082,0.1755,0,1,0,1,1,1,0,0,low
2022,4,57,762,13,16,1,8,111,0.0748,0.2613,0,0,0,1,NA,1,0,0,low
2022,4,68,1514,8,9,1,8,213,0.0449,0.0798,0,0,0,0,0,0,0,1,low
2022,4,109,1441,16,20,1,12,201,0.0756,0.1791,0,1,0,1,1,1,0,0,low
2022,4,63,858,13,14,1,7,124,0.0734,0.2177,0,1,0,0,0,0,0,1,low
2025,1,98,1434,13,16,1,11,180,0.0683,0.1611,1,1,1,1,1,1,0,0,high
2024,2,65,1461,10,10,1,10,220,0.0445,0.0909,0.6667,1,0.6667,1,1,1,0,0,medium
2023,3,80,1445,11,12,1,9,194,0.0554,0.1186,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,76,1494,6,6,1,9,211,0.0509,0.0569,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,101,1510,11,16,1,11,214,0.0669,0.1262,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,160,1464,17,19,1,19,198,0.1093,0.1818,0.3333,1,0.3333,1,1,1,0,0,low
2022,4,78,1881,14,15,1,11,267,0.0415,0.1086,0,1,0,1,1,0,1,0,low
2022,4,60,2182,11,12,1,9,303,0.0275,0.0759,0,1,0,1,1,1,0,0,low
2022,4,85,2347,13,18,1,9,321,0.0362,0.0966,0,1,0,1,0,0,1,0,low
2022,4,98,2837,14,20,1,12,404,0.0345,0.0842,0,1,0,1,1,0,1,0,low
2022,4,67,1803,6,6,1,8,280,0.0372,0.0429,0,1,0,1,1,1,0,0,low
2022,4,68,857,13,14,1,9,118,0.0793,0.2288,0,1,0,1,1,1,0,0,low
2024,2,103,928,11,13,1,13,140,0.111,0.1714,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,76,1106,11,14,1,10,144,0.0687,0.1736,0.6667,1,0.6667,0,0,0,0,1,medium
2024,2,51,1877,14,16,1,6,262,0.0272,0.1145,0.6667,1,0.6667,0,0,0,0,1,medium
2023,3,70,1255,17,18,1,8,183,0.0558,0.1913,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,97,1332,15,21,1,11,178,0.0728,0.2022,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,78,1114,5,5,1,9,160,0.07,0.0625,0.3333,1,0.3333,1,1,1,0,0,low
2023,3,48,1237,20,20,1,8,183,0.0388,0.2186,0.3333,0,0.3333,1,0,1,0,0,low
2022,4,71,1122,15,17,1,10,160,0.0633,0.2,0,0,0,1,1,1,0,0,low
2022,4,62,1035,8,9,1,8,150,0.0599,0.1133,0,0,0,0,0,0,0,1,low
2022,4,82,1342,14,17,1,11,200,0.0611,0.155,0,1,0,1,1,0,1,0,low
2022,4,56,519,13,21,1,9,73,0.1079,0.4658,0,1,0,0,0,0,0,1,low
2022,4,73,902,10,14,1,8,120,0.0809,0.2,0,1,0,1,1,1,0,0,low
2022,4,81,1573,10,10,1,12,231,0.0515,0.0866,0,1,0,1,1,0,1,0,low
2022,4,41,1203,14,15,1,6,177,0.0341,0.1638,0,1,0,0,0,0,0,1,low
2022,4,59,1184,15,18,1,8,168,0.0498,0.1964,0,1,0,1,1,1,0,0,low
2024,2,137,1846,14,18,1,16,243,0.0742,0.1317,0.6667,1,0.6667,1,1,1,0,0,medium
2024,2,98,1111,11,14,1,14,153,0.0882,0.1634,0.6667,1,0.6667,1,1,0,1,0,medium
2023,3,67,1023,9,13,1,10,147,0.0655,0.1497,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,92,1526,19,26,1,9,206,0.0603,0.2184,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,82,7028,3,4,1,10,999,0.0117,0.007,0.3333,1,0.3333,1,1,0,1,0,low
2023,3,96,1301,10,13,1,11,191,0.0738,0.1204,0.3333,0,0.3333,1,1,1,0,0,low
2022,4,46,1283,15,16,1,6,192,0.0359,0.1615,0,1,0,1,1,0,1,0,low
2022,4,83,1048,15,19,1,11,159,0.0792,0.2138,0,1,0,1,1,1,0,0,low
2022,4,72,2185,12,21,1,9,325,0.033,0.1015,0,0,0,1,1,0,1,0,low
2022,4,69,1730,19,19,1,8,256,0.0399,0.1484,0,1,0,1,1,1,0,0,low
2022,4,152,1535,20,24,1,20,225,0.099,0.1956,0,1,0,0,0,0,0,1,low
2025,1,81,1041,9,11,1,10,130,0.0778,0.1538,1,1,1,0,0,0,0,1,high
2023,3,33,1817,9,11,1,4,253,0.0182,0.0791,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,85,2156,13,18,1,11,321,0.0394,0.0966,0.3333,1,0.3333,1,0,1,0,0,low
2023,3,138,990,14,16,1,16,150,0.1394,0.2,0.3333,0,0.3333,1,1,0,1,0,low
2023,3,102,1496,12,17,1,13,186,0.0682,0.1559,0.3333,0,0.3333,1,1,1,0,0,low
2023,3,144,284,18,22,1,17,37,0.507,1.0811,0.3333,1,0.3333,0,0,0,0,1,low
2023,3,76,1447,8,10,1,10,200,0.0525,0.09,0.3333,1,0.3333,0,0,0,0,1,low
